#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
0,115295,34,204335647711
