#deviceId,InstantPower(mW),InstantTemperature(C),TotalEnergy(mJ)
3,750082,31000,6614283614224
3,4,0,17977015247429887
3,3840,0,1095586247184
3,4185600,4185600,17977015122519295
3,291330,31000,268726986
3,11,0,17977015115055104
3,3840,0,285569738
3,4185600,4185600,17977015115055104
3,356866,33847312,17280563589
3,5,2060,14599315595991300
3,3840,133292287,555335
3,4185600,4185600,17977015172857856
3,67467289,369455632,31000
3,2,255,17977015114137600
3,66053,8381695,31000
3,4185600,4185600,17977015114137600
3,67401753,268726986,6562743875600
3,2,0,17977015247429887
3,1791,917504,1095586116112
3,4185600,4185600,17977015122519295
3,335835664,285569738,268726986
3,4,0,17977015115055104
3,133292287,917504,285569738
3,4185600,4185600,17977015115055104
3,352678416,67402112,17247271296
3,5,4,14106734386748160
3,8381695,202381568,6597103745040
3,4185600,3284480,17977015247429887
3,291330,291330,1095586247184
3,4,4,17977015122519295
